,Código do Município,Município,Estado,Ano de Referência,Prestador,AG001 - População total atendida com abastecimento de água,AG002 - Quantidade de ligações ativas de água,AG003 - Quantidade de economias ativas de água,AG005 - Extensão da rede de água,AG006 - Volume de água produzido,AG007 - Volume de água tratada em ETAs,AG011 - Volume de água faturado,ES002 - Quantidade de ligações ativas de esgotos,ES003 - Quantidade de economias ativas de esgotos,ES004 - Extensão da rede de esgotos,ES005 - Volume de esgotos coletado,ES006 - Volume de esgotos tratado,ES007 - Volume de esgotos faturado,ES009 - Quantidade de ligações totais de esgotos,ES026 - População urbana atendida com esgotamento sanitário,FN006 - Arrecadação total,FN010 - Despesa com pessoal próprio,FN011 - Despesa com produtos químicos,FN013 - Despesa com energia elétrica,FN014 - Despesa com serviços de terceiros,FN015 - Despesas de Exploração (DEX),FN017 - Despesas totais com os serviços (DTS),FN020 - Despesa com água importada (bruta ou tratada),FN021 - Despesas fiscais ou tributárias computadas na DEX,FN039 - Despesa com esgoto exportado
17312,351810,Guarantã,SP,2016,Prefeitura Municipal de Guarantã,6640.0,1900.0,1900.0,9.0,290.0,290.0,0.0,1900.0,0.0,10.0,290.0,290.0,0.0,1987.0,5663.0,329252.05,180831.91,17090.0,272327.32,112778.74,610709.17,610709.17,0.0,0.0,0.0
17313,351810,Guarantã,SP,2015,Prefeitura Municipal de Guarantã,5633.0,1800.0,1800.0,9.0,290.0,290.0,0.0,1800.0,0.0,10.0,290.0,290.0,0.0,1877.0,5600.0,317918.2,127539.07,31803.6,184190.67,81938.75,425502.09,425502.09,0.0,0.0,0.0
17314,351810,Guarantã,SP,2014,Prefeitura Municipal de Guarantã,5633.0,1800.0,1800.0,9.0,290.0,290.0,0.0,1800.0,0.0,10.0,290.0,290.0,0.0,1877.0,5600.0,317918.2,127569.07,31803.6,184190.67,81938.75,425502.09,425502.09,0.0,0.0,0.0
17315,351810,Guarantã,SP,2011,Prefeitura Municipal de Guarantã,6146.0,1960.0,2000.0,17.0,1328.0,1328.0,935.0,1690.0,1900.0,16.0,680.0,680.0,680.0,1900.0,5204.0,256068.72,133674.12,6321.0,160133.93,133474.62,495951.73,495951.73,0.0,0.0,0.0
17316,351810,Guarantã,SP,2010,Prefeitura Municipal de Guarantã,6146.0,1900.0,1950.0,16.0,1500.0,0.0,850.0,1690.0,1900.0,16.0,680.0,680.0,280.0,1900.0,5204.0,535688.54,121398.0,12803.98,148816.68,31867.5,450456.77,460456.77,35600.0,0.0,19600.0
17318,351820,Guararapes,SP,2019,Prefeitura Municipal de Guararapes,32774.0,12174.0,12174.0,139.5,3048.0,3048.0,2567.63,12079.0,12079.0,139.5,1828.8,1828.8,1828.8,12984.0,30333.0,4774670.36,1907795.24,371473.0,1293244.1,3400.0,4246488.96,4296991.21,0.0,0.0,0.0
17319,351820,Guararapes,SP,2018,Prefeitura Municipal de Guararapes,30333.0,11938.0,11938.0,139.5,2959.6,2959.6,2506.59,11850.0,11850.0,139.5,955.0,790.0,955.0,12646.0,30333.0,1323977.75,1715236.0,246362.0,1532368.15,0.0,3493966.15,3815356.35,0.0,0.0,0.0
17320,351820,Guararapes,SP,2017,Prefeitura Municipal de Guararapes,30222.0,11649.0,11649.0,133.0,2990.96,2990.96,2452.9,11564.0,11564.0,130.0,1747.82,1747.82,1747.82,12331.0,30222.0,4002962.89,1658515.6,241916.4,1115909.98,449216.67,3465558.65,3465558.65,0.0,0.0,0.0
17321,351820,Guararapes,SP,2016,Prefeitura Municipal de Guararapes,30081.0,11365.0,11365.0,132.0,2975.58,2975.58,2283.55,11287.0,11287.0,129.0,1738.85,1738.85,1738.85,11999.0,30081.0,3821974.6,1512378.71,388291.25,1270038.67,674983.57,3845692.2,3845692.2,0.0,0.0,0.0
17322,351820,Guararapes,SP,2015,Prefeitura Municipal de Guararapes,29937.0,11019.0,11019.0,132.0,2890.0,2718.0,2197.85,10949.0,10949.0,129.0,1278.0,1278.0,1278.0,11652.0,29937.0,3313550.93,1437947.12,312690.48,1159503.92,485997.06,3396138.58,3396138.58,0.0,0.0,0.0
17323,351820,Guararapes,SP,2014,Prefeitura Municipal de Guararapes,29790.0,10796.0,10796.0,132.0,3076.0,2892.0,2350.96,10723.0,10723.0,129.0,1389.0,1389.0,1389.0,11408.0,29790.0,3277614.42,1323438.36,253086.98,818226.2,562011.21,3196005.97,3196005.97,0.0,0.0,0.0
17324,351820,Guararapes,SP,2013,Prefeitura Municipal de Guararapes,29638.0,10484.0,10484.0,132.0,3417.0,3125.0,2475.0,10412.0,10412.0,129.0,1518.0,1518.0,1518.0,11070.0,29638.0,2960136.72,1297614.21,299594.0,654479.79,315139.12,3315438.71,3315438.71,0.0,0.0,0.0
17325,351820,Guararapes,SP,2012,Prefeitura Municipal de Guararapes,28563.0,10158.0,10212.0,132.0,3418.0,3074.0,2521.0,9994.0,9995.0,129.0,1423.0,1423.0,1423.0,10680.0,28563.0,2210803.65,1262887.54,291583.3,650670.24,227972.84,3108785.28,3108785.28,0.0,0.0,0.0
17326,351820,Guararapes,SP,2011,Prefeitura Municipal de Guararapes,28326.0,9901.0,9965.0,132.0,3720.0,3580.0,2485.0,9766.0,9767.0,129.0,2020.0,2020.0,2020.0,10434.0,28326.0,1994045.47,1043478.27,262010.28,517518.92,207917.23,2030987.7,2030987.7,0.0,0.0,0.0
17327,351820,Guararapes,SP,2010,Prefeitura Municipal de Guararapes,28318.0,9684.0,9798.0,125.0,4625.0,4362.0,2525.0,9606.0,9607.0,124.0,2020.0,2020.0,2020.0,10274.0,28318.0,1992860.53,918284.33,185657.66,575242.71,736900.12,2416084.82,2416084.82,0.0,0.0,0.0
17328,351820,Guararapes,SP,2009,Prefeitura Municipal de Guararapes,27530.0,9303.0,9430.0,125.0,4832.0,2696.0,2696.0,9180.0,9430.0,124.0,2004.0,2004.0,2004.0,9979.0,27530.0,1895326.0,863570.0,249648.0,538375.0,685475.0,2337068.0,2337068.0,0.0,0.0,0.0
17329,351820,Guararapes,SP,2008,Prefeitura Municipal de Guararapes,27484.0,9266.0,9275.0,124.0,4415.0,2463.0,2463.0,9081.0,9275.0,123.0,1970.4,1970.4,1970.4,9773.0,27484.0,1697557.28,894141.28,330000.0,430327.74,531896.33,2186365.35,2186365.35,0.0,0.0,0.0
17330,351820,Guararapes,SP,2007,Prefeitura Municipal de Guararapes,26229.0,8869.0,8876.0,121.0,4293.0,2361.0,2433.0,8708.0,8713.0,121.0,1947.0,1947.0,730.0,9323.0,26229.0,1742346.23,792154.41,290000.0,402223.64,101265.35,1585643.4,1585643.4,0.0,0.0,0.0
17331,351840,Guaratinguetá,SP,2019,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",120417.0,42966.0,46397.0,630.0,16528.2,14116.9,9665.92,39795.0,43037.0,338.81,6572.77,1617.93,7732.17,42128.0,107532.0,35078677.89,12892107.18,748464.6,5521969.68,14205127.04,40508598.26,42423621.6,0.0,2722557.24,0.0
17332,351840,Guaratinguetá,SP,2018,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",120417.0,42303.0,45632.0,602.0,13154.72,11357.66,8266.88,39223.0,42361.0,338.51,6075.42,1858.65,7586.88,41549.0,107532.0,36701740.83,10670773.41,866382.15,4624483.6,14668482.42,36565166.43,39331088.1,0.0,1076116.85,0.0
17333,351840,Guaratinguetá,SP,2017,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",120417.0,41492.0,44878.0,602.0,15513.38,13165.17,9532.35,38408.0,41602.0,338.51,6595.38,1513.31,9535.71,40431.0,107532.0,35732183.51,8859844.96,1283316.15,3799755.64,11175579.47,30539134.32,31082197.23,0.0,1069549.72,0.0
17334,351840,Guaratinguetá,SP,2016,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",119073.0,41291.0,44544.0,602.0,15278.72,12946.85,8856.48,38209.0,41272.0,337.36,5451.82,1178.03,7571.98,39934.0,103111.0,30550418.29,8321568.57,1297254.7,4330869.59,14150331.42,32267191.31,32794440.95,0.0,752452.94,0.0
17335,351840,Guaratinguetá,SP,2015,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",119073.0,40326.0,43663.0,597.0,14806.47,12482.12,8113.06,37337.0,40484.0,459.0,5257.52,1564.82,7302.12,39120.0,103111.0,28082881.25,6176238.52,1365146.01,3484819.14,15985296.31,31726386.92,33313545.01,0.0,1653424.98,0.0
17336,351840,Guaratinguetá,SP,2014,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",118378.0,39340.0,42707.0,597.0,15562.79,13212.37,8899.67,36054.0,39216.0,459.0,7158.88,1481.8,8419.09,37832.0,103120.0,23912345.22,4670298.67,887337.02,2162181.06,12192815.82,25616611.73,27846321.53,0.0,903456.88,0.0
17337,351840,Guaratinguetá,SP,2013,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",117663.0,38291.0,41561.0,582.0,15128.37,12701.88,8523.09,35352.0,38428.0,454.0,7051.09,1410.22,8069.7,37222.0,103120.0,22152038.53,6092911.93,763371.85,2065421.46,11011876.41,20732870.02,26725871.66,0.0,799288.37,0.0
17338,351840,Guaratinguetá,SP,2012,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",112675.0,37689.0,40942.0,582.0,15438.57,12954.51,8098.31,34862.0,37907.0,454.0,5954.95,1190.99,7450.44,36576.0,98755.0,19629123.61,4852583.33,593844.5,2257975.96,9563114.38,19297974.01,20326740.47,0.0,843905.64,0.0
17339,351840,Guaratinguetá,SP,2011,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",112675.0,36800.0,40062.0,581.0,14731.38,12124.78,7760.28,33988.0,37034.0,453.0,5746.76,1652.07,7150.55,35787.0,98755.0,18354929.31,5600954.08,470839.2,2098577.64,9020157.8,18247949.93,18989637.42,0.0,1057421.21,0.0
17340,351840,Guaratinguetá,SP,2010,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",112072.0,36077.0,39311.0,580.0,13992.04,13213.13,7747.66,33304.0,36320.0,452.0,5816.56,1644.0,7237.4,35140.0,98117.0,17529198.05,5518385.62,493188.87,1884633.0,7308682.34,16172891.36,16883375.71,0.0,968001.53,0.0
17341,351840,Guaratinguetá,SP,2009,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",113357.0,35103.0,38386.0,572.0,12973.0,12313.0,7915.0,32105.0,35155.0,450.0,5530.0,1165.0,6332.0,33904.0,106488.0,15716867.0,4850220.0,478431.0,1763724.0,806977.0,14103718.0,16919852.0,0.0,896276.0,0.0
17342,351840,Guaratinguetá,SP,2008,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",107586.0,34868.0,38223.0,565.0,12724.52,12064.38,7731.01,31825.0,34938.0,445.0,6184.81,1088.64,6184.81,33153.0,105434.0,15691468.86,4313000.51,440633.58,1459431.33,2710822.23,13744485.45,13780077.93,0.0,716197.8,0.0
17343,351840,Guaratinguetá,SP,2007,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",107895.0,33878.0,37227.0,556.5,12861.82,12152.9,8020.47,30852.0,33954.0,430.0,5671.74,1004.64,5671.74,32459.0,98304.0,20618118.44,5650478.83,399752.55,1819992.4,6688234.75,14661132.12,14661132.12,0.0,102672.59,0.0
17344,351840,Guaratinguetá,SP,2006,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",113012.0,33413.0,36711.0,530.0,12133.0,11396.1,7824.2,30417.0,33454.0,430.0,5847.2,888.0,5476.9,31888.0,102614.0,16870819.92,3997687.09,335171.88,1492071.09,5512445.59,11433742.63,11433742.63,0.0,96366.98,0.0
17345,351840,Guaratinguetá,SP,2005,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",111673.0,32960.0,36259.0,530.0,10968.0,9263.4,7461.0,29933.0,32925.0,430.0,5605.8,1117.2,5222.7,31253.0,101417.0,11549787.08,3927042.93,290591.4,1603836.63,2078810.87,7964871.93,7964871.93,0.0,64590.1,0.0
17346,351840,Guaratinguetá,SP,2004,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",106908.0,32337.0,35534.0,520.0,11557.6,9211.0,7185.5,29448.0,32347.0,425.0,5710.2,643.5,6963.8,30779.0,101213.0,10154840.85,3369316.44,249668.54,1544678.4,2274627.99,7497358.89,7497358.89,0.0,59067.52,0.0
17347,351840,Guaratinguetá,SP,2003,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",104579.0,31130.0,36841.0,502.0,14396.0,12934.0,8640.0,27676.0,33153.0,420.0,6748.0,832.0,6748.0,30085.0,99013.0,11172606.09,3276877.33,290234.89,875346.07,3050592.0,8182260.18,9178352.87,0.0,31072.53,0.0
17348,351840,Guaratinguetá,SP,2002,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",104506.0,31115.0,36723.0,496.0,14042.0,12693.0,8496.0,27552.0,33107.0,392.0,6735.0,788.0,6735.0,29625.0,99130.0,8624977.9,3025883.49,284686.14,781168.8,2989283.33,7127397.64,7127397.64,0.0,46375.88,0.0
17349,351840,Guaratinguetá,SP,2001,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",103842.0,30607.0,35589.0,496.0,10652.0,9943.0,7021.0,27042.0,32300.0,385.0,6295.0,630.71,4855.2,28624.0,98964.0,7635169.04,1870779.78,183736.27,685607.12,1480193.66,4220366.83,4220366.83,0.0,0.0,0.0
17350,351840,Guaratinguetá,SP,2000,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",98107.0,28958.0,32887.0,473.0,10171.4,9755.42,7741.54,26554.0,30138.0,384.0,6284.89,196.61,6032.56,27988.0,0.0,7601006.8,2610674.2,198687.09,783595.26,1390402.69,5813443.45,5859978.55,0.0,8915.71,0.0
17351,351840,Guaratinguetá,SP,1999,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",95136.0,27792.0,29596.0,462.0,9265.0,8913.0,6769.0,25435.0,26780.0,372.0,5785.0,166.0,5744.0,26306.0,0.0,6185082.51,2434117.01,73495.23,568093.81,1926838.75,5110783.17,5110783.17,0.0,0.0,0.0
17352,351840,Guaratinguetá,SP,1998,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",94888.0,27565.0,29478.0,452.0,9142.0,8850.0,6622.0,24456.0,26031.0,359.0,5790.0,165.0,5147.0,24456.0,0.0,6993678.45,3160733.52,65394.16,597993.48,570337.15,5168547.94,5168547.94,0.0,0.0,0.0
17353,351840,Guaratinguetá,SP,1997,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",92107.0,26729.0,28350.0,440.0,9088.5,8833.0,6942.3,24015.0,25304.0,350.0,5847.3,438.0,4818.0,0.0,0.0,5416425.63,2664536.21,55604.56,540875.72,246566.97,3648389.97,3790245.27,0.0,0.0,0.0
17354,351880,Guarulhos,SP,2018,Serviço Autônomo de Água e Esgoto,1365141.0,318940.0,476097.0,2367.91,12869.6,9501.51,75087.3,284189.0,423007.0,1745.92,66039.3,5900.41,71331.72,318785.0,1212204.0,525245973.0,93497392.62,1166585.45,19800000.0,38314443.71,183304688.61,183768512.22,15854986.19,6704777.4,0.0
17355,351880,Guarulhos,SP,2017,Serviço Autônomo de Água e Esgoto,1348379.0,381956.0,447139.0,2360.68,14157.19,10746.2,80620.36,340339.0,397278.0,1737.12,60905.49,2501.86,74411.01,362135.0,1198019.0,470963171.14,88522983.2,1375492.41,17160000.0,70596582.28,363045349.42,365687483.08,174048322.5,5039971.0,0.0
17356,351880,Guarulhos,SP,2016,Serviço Autônomo de Água e Esgoto,1334923.0,372382.0,436918.0,2330.35,13269.0,10264.16,70308.99,330406.0,386679.0,1719.96,43263.71,1851.84,68339.78,374345.0,1180006.0,408179408.34,90279550.39,1255994.34,16158528.81,65510172.59,185936343.53,408084946.08,0.0,4187109.35,0.0
17357,351880,Guarulhos,SP,2015,Serviço Autônomo de Água e Esgoto,1322637.0,361969.0,427060.0,2316.13,10946.68,7094.63,68198.16,318477.0,374928.0,1711.61,40232.26,2494.4,63551.27,358219.0,1159600.0,358944836.13,80885456.07,1777712.0,16397795.5,60813682.45,162045730.5,326253713.6,0.0,2171084.48,0.0
17358,351880,Guarulhos,SP,2014,Serviço Autônomo de Água e Esgoto,1303914.0,350215.0,415623.0,2297.42,12282.7,8285.09,77450.89,303750.0,359745.0,1703.46,55363.37,19377.18,65199.94,342360.0,1128003.0,328689512.08,85568515.96,1313724.79,10195546.48,62626441.0,178109073.09,223905147.8,15361501.27,3043343.59,0.0
17359,351880,Guarulhos,SP,2013,Serviço Autônomo de Água e Esgoto,1277452.0,339677.0,406711.0,2265.67,15601.0,11284.3,77456.41,290800.0,347286.0,1689.04,58798.55,20579.49,65038.59,327706.0,1091206.0,350966307.45,80227699.19,1272534.47,11837125.71,78852685.54,265042202.1,268039875.91,89332568.89,3519588.3,0.0
17360,351880,Guarulhos,SP,2012,Serviço Autônomo de Água e Esgoto,1238272.0,323793.0,395124.0,2238.9,16468.9,11574.6,72627.9,278269.0,334345.0,1670.35,57527.82,20134.74,60440.79,308515.0,1045748.0,325363241.74,74810461.22,1044846.4,13057905.35,51751411.06,229632074.52,253989047.39,85690327.78,3277122.71,0.0
17361,351880,Guarulhos,SP,2011,Serviço Autônomo de Água e Esgoto,1180225.0,307539.0,377701.0,2220.76,16993.51,11655.06,69344.36,260985.0,315999.0,1650.04,56525.9,19784.07,56894.12,290920.0,986814.0,295289351.56,68443516.97,1055390.19,12469297.06,37569636.46,203292910.26,236648959.4,80789282.74,2965786.84,0.0
17362,351880,Guarulhos,SP,2010,Serviço Autônomo de Água e Esgoto,1157173.0,298915.0,367307.0,2193.03,16347.2,10901.7,66759.93,252313.0,306033.0,1618.89,53649.73,2011.86,53794.29,282909.0,964794.0,288223228.31,66397892.18,511727.75,11184489.92,56884957.61,216149286.26,217558121.3,78036714.84,3133503.96,0.0
17363,351880,Guarulhos,SP,2009,Serviço Autônomo de Água e Esgoto,1240400.0,290255.0,361600.0,2143.0,15811.0,10594.0,63897.0,236760.0,291986.0,1574.0,42993.0,0.0,50439.0,250676.0,1017045.0,244237845.0,56032963.0,911381.0,11003335.0,32037539.0,171867718.0,186277309.0,69478707.0,2403793.0,0.0
17364,351880,Guarulhos,SP,2008,Serviço Autônomo de Água e Esgoto,1209768.0,287474.0,352380.0,2080.67,16529.9,11790.4,61526.91,228093.0,279002.0,1501.0,39667.34,0.0,47464.36,250412.0,968.0,254270180.22,52213705.29,997553.35,10221773.95,31965836.9,168806334.84,250611545.61,70877324.84,2530140.51,0.0
17365,351880,Guarulhos,SP,2007,Serviço Autônomo de Água e Esgoto,1177951.0,279177.0,343663.0,2054.5,16534.3,11103.8,61201.0,217945.0,271248.0,1441.7,39073.99,0.0,46474.77,235490.0,930213.0,224105258.31,59428152.57,762776.0,10950000.0,23585581.19,163874676.72,202733963.19,66877212.24,2270954.72,0.0
17366,351880,Guarulhos,SP,2006,Serviço Autônomo de Água e Esgoto,1156879.0,275526.0,340319.0,2027.0,13786.5,9562.8,60161.5,211181.0,264504.0,1423.4,37986.2,0.0,45127.1,224740.0,898088.0,208800034.03,54607538.14,1162459.54,10225340.0,18666994.11,148156071.66,162021391.94,61414665.97,2024075.52,0.0
17367,351880,Guarulhos,SP,2005,Serviço Autônomo de Água e Esgoto,1137688.0,267014.0,331970.0,1994.5,13746.0,9758.1,56695.5,203387.0,256865.0,1401.0,37687.3,0.0,42178.2,216043.0,872711.0,181065189.04,55149029.94,1113625.61,10355305.63,17545169.54,158515992.72,164337855.09,72444194.73,1853668.89,0.0
17368,351880,Guarulhos,SP,2004,Serviço Autônomo de Água e Esgoto,1115385.0,256963.0,320632.0,1967.0,12241.2,8753.4,56817.3,193249.0,245191.0,1293.0,36388.7,0.0,42815.5,207814.0,839232.0,143729488.27,58242595.48,673206.96,9072247.17,12158170.4,119752781.16,130612223.71,38083908.7,1439631.69,0.0
17369,351880,Guarulhos,SP,2003,Serviço Autônomo de Água e Esgoto,1060483.0,247020.0,311218.0,1920.0,11301.6,7674.8,56117.0,185209.0,237005.0,1259.3,34107.0,0.0,41625.0,200024.0,811159.0,135276994.37,54053521.8,656035.8,8148531.75,13580631.8,108860786.41,124940028.45,31127018.12,1200164.22,0.0
17370,351880,Guarulhos,SP,2002,Serviço Autônomo de Água e Esgoto,1044317.0,248733.0,313328.0,1871.4,7699.0,4421.0,53700.0,183265.0,235500.0,1213.8,33441.0,0.0,40066.0,220305.0,786941.0,128850286.02,49342105.87,283441.97,6135128.78,20381008.99,108749147.99,126078951.22,31205000.0,1294153.93,0.0
17371,351880,Guarulhos,SP,2001,Serviço Autônomo de Água e Esgoto,1010584.0,237916.0,297517.0,1835.89,5787.0,3838.0,47541.0,174134.0,224153.0,1187.66,0.0,0.0,0.0,208801.0,759365.0,115627460.66,50699997.42,178679.87,5850093.65,11235901.0,115164029.42,115164029.42,45968230.51,1150669.11,0.0
17372,351880,Guarulhos,SP,2000,Serviço Autônomo de Água e Esgoto,1060555.0,232028.0,296196.0,1810.09,4400.0,3400.0,52512.0,168952.0,220332.0,1174.4,0.0,0.0,0.0,205543.0,0.0,117539412.71,47450562.73,27901.4,3691284.13,9757100.23,87926848.49,87926848.49,25800000.0,1200000.0,0.0
17373,351880,Guarulhos,SP,1999,Serviço Autônomo de Água e Esgoto,1054859.0,247431.0,296692.0,1767.55,4043.0,2799.0,53628.46,156914.0,210751.0,1132.18,0.0,0.0,0.0,156914.0,0.0,107397196.66,44884242.66,86692.0,2990216.4,39286875.64,117248026.7,117248026.7,30000000.0,0.0,0.0
17374,351880,Guarulhos,SP,1998,Serviço Autônomo de Água e Esgoto,961156.0,215961.0,268906.0,1693.0,4044.0,2799.0,51828.0,148697.0,189915.0,1081.0,0.0,0.0,0.0,148697.0,0.0,100117300.0,47728095.0,84126.0,2463699.0,8694318.0,74275179.0,74275179.0,12153433.0,0.0,0.0
17376,351885,Guatapará,SP,2019,Prefeitura Municipal de Guatapará,7656.0,2936.0,2936.0,48.0,1635.2,1469.5,1429.5,2936.0,2936.0,46.0,1008.0,146.0,0.0,2977.0,5623.0,454638.5,457411.58,3450.0,253793.65,202272.14,1045893.2,1056992.2,0.0,69153.07,0.0
17377,351885,Guatapará,SP,2018,Prefeitura Municipal de Guatapará,7602.0,2810.0,2810.0,45.0,1462.5,1462.5,1260.4,2800.0,2810.0,45.0,960.0,145.35,0.0,2812.0,5583.0,400193.4,351364.44,20305.75,253659.08,119419.37,809992.37,822859.37,0.0,64843.73,0.0
17378,351885,Guatapará,SP,2017,Prefeitura Municipal de Guatapará,7546.0,2673.0,2673.0,42.0,1833.5,1833.5,1620.0,2673.0,2673.0,42.0,576.1,142.55,0.0,2673.0,5542.0,374047.19,284503.78,8540.0,227279.88,256190.71,776514.37,776514.37,0.0,0.0,0.0
17379,351885,Guatapará,SP,2016,Prefeitura Municipal de Guatapará,7496.0,2604.0,2604.0,38.0,1788.5,1788.5,1582.8,2604.0,2604.0,34.0,561.6,139.0,0.0,2604.0,5475.0,318208.87,188247.58,13362.5,219507.74,99451.74,520569.56,520569.56,0.0,0.0,0.0
17380,351885,Guatapará,SP,2015,Prefeitura Municipal de Guatapará,6966.0,2779.0,2779.0,38.0,1319.0,1319.0,1319.0,2494.0,2494.0,34.0,468.0,139.0,0.0,2767.0,5116.0,560704.0,192861.0,20774.0,201722.0,115575.0,530933.0,530933.0,0.0,0.0,0.0
17381,351885,Guatapará,SP,2014,Prefeitura Municipal de Guatapará,6966.0,2737.0,2737.0,34.0,1279.0,1279.0,1279.0,2464.0,2464.0,30.0,426.0,127.0,0.0,2737.0,5116.0,370585.62,129819.51,18744.6,153484.7,65722.74,367771.55,367771.55,0.0,0.0,0.0
17382,351885,Guatapará,SP,2013,Prefeitura Municipal de Guatapará,6966.0,2596.0,2596.0,33.0,1320.0,1320.0,1320.0,2596.0,2596.0,29.0,280.0,32.0,0.0,2607.0,5116.0,355745.47,140847.16,24987.6,121944.62,53562.0,341341.38,341341.38,0.0,0.0,0.0
17383,351885,Guatapará,SP,2012,Prefeitura Municipal de Guatapará,6966.0,2401.0,2401.0,33.0,418.0,418.0,318.0,2012.0,2401.0,29.0,280.0,32.0,0.0,2313.0,5116.0,333504.01,129826.67,14786.95,132578.99,86128.0,363320.61,424488.11,0.0,0.0,0.0
17384,351885,Guatapará,SP,2011,Prefeitura Municipal de Guatapará,6966.0,2367.0,2436.0,33.0,408.0,0.0,328.0,1922.0,2007.0,29.0,100.0,32.0,0.0,2220.0,5116.0,283869.4,145639.4,19028.1,119439.59,60000.0,344110.09,403733.98,1.0,1.0,1.0
17385,351885,Guatapará,SP,2010,Prefeitura Municipal de Guatapará,6966.0,2281.0,2350.0,33.0,408.0,0.0,328.0,1836.0,1921.0,29.0,0.0,32.0,0.0,2134.0,5116.0,244677.15,154567.84,23630.0,136180.0,76324.9,390702.74,390702.74,0.0,0.0,0.0
17386,351885,Guatapará,SP,2009,Prefeitura Municipal de Guatapará,6382.0,2086.0,2227.0,33.0,0.0,0.0,389.0,1616.0,1701.0,29.0,0.0,32.0,0.0,1961.0,4224.0,211362.0,152660.0,15375.0,107084.0,55757.0,330875.0,330875.0,0.0,0.0,0.0
17387,351900,Herculândia,SP,2019,Prefeitura Municipal de Herculândia,8677.0,3411.0,3550.0,55.1,1790.35,0.0,1778.35,3116.0,3116.0,53.3,698.2,698.2,698.2,3234.0,8469.0,764787.05,364029.33,34285.5,528042.05,59956.19,986313.07,986313.07,0.0,0.0,0.0
17388,351900,Herculândia,SP,2018,Prefeitura Municipal de Herculândia,8619.0,3302.0,3428.0,55.0,1607.46,0.0,1607.46,3012.0,3012.0,53.0,635.0,635.0,635.0,3121.0,8469.0,637348.9,395496.94,28026.2,473977.53,140813.18,1038313.85,1038313.85,0.0,0.0,0.0
17389,351900,Herculândia,SP,2017,Prefeitura Municipal de Herculândia,8560.0,3902.0,3902.0,55.0,1456.35,0.0,1456.35,3802.0,3802.0,52.5,630.0,630.0,630.0,3802.0,8410.0,703701.59,387723.51,10753.89,375989.11,120362.54,894829.05,894829.05,0.0,0.0,0.0
17390,351900,Herculândia,SP,2015,Prefeitura Municipal de Herculândia,7940.0,3501.0,3501.0,53.0,1319.0,0.0,1319.0,3010.0,3050.0,50.0,535.0,535.0,535.0,3050.0,7130.0,542513.59,192497.81,2916.0,398824.86,97017.29,691255.96,691255.96,0.0,0.0,0.0
17391,351900,Herculândia,SP,2014,Prefeitura Municipal de Herculândia,7940.0,3490.0,3490.0,53.0,1319.0,0.0,1318.0,3005.0,3035.0,49.0,530.0,530.0,530.0,3035.0,7130.0,438708.68,131930.66,83657.98,246682.25,1107.96,463378.85,463378.85,0.0,0.0,0.0
17392,351900,Herculândia,SP,2013,Prefeitura Municipal de Herculândia,7936.0,3480.0,3480.0,52.0,1318.0,0.0,1318.0,2980.0,3005.0,48.0,530.0,530.0,530.0,3005.0,7130.0,496823.19,123306.1,68106.61,297836.96,30697.13,519946.8,519946.8,0.0,0.0,0.0
17393,351900,Herculândia,SP,2012,Prefeitura Municipal de Herculândia,7936.0,3450.0,3450.0,52.0,1313.0,0.0,1313.0,2930.0,2980.0,47.0,525.0,525.0,525.0,2980.0,7130.0,388782.69,129809.71,2246.4,334143.67,37981.81,514481.11,514481.11,0.0,0.0,0.0
17394,351900,Herculândia,SP,2011,Prefeitura Municipal de Herculândia,7936.0,3102.0,3108.0,47.0,530.0,0.0,530.0,2920.0,2950.0,41.0,385.0,385.0,385.0,2950.0,7130.0,310679.49,95110.52,103013.63,295975.26,68827.46,562926.87,562926.87,0.0,0.0,0.0
